row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,order_year
8166,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,united states,San Diego,California,92105,west,OFF-BI-10003355,office supplies,binders,cardinal holdit business card pockets,11.952,3,0.2,4.1832,0.35000000000000003,2015
8167,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,united states,San Diego,California,92105,west,FUR-BO-10004357,furniture,bookcases,o'sullivan living dimensions 3-shelf bookcases,512.499,3,0.15,-30.147,-0.0588235294117647,2015
8168,CA-2016-144148,2016-07-31,2016-08-05,Standard Class,AH-10690,Anna Häberlin,Corporate,united states,San Francisco,California,94122,west,FUR-TA-10002774,furniture,tables,laminate occasional tables,863.128,7,0.2,-32.3673,-0.0375,2016
8169,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,united states,Seattle,Washington,98105,west,FUR-TA-10004575,furniture,tables,hon 5100 series wood tables,2036.86,7,0.0,366.6348,0.18,2017
8170,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,united states,Seattle,Washington,98105,west,FUR-CH-10003312,furniture,chairs,hon 2090 pillow soft series mid back swivel/tilt chairs,449.568,2,0.2,-73.0548,-0.1625,2017
8171,CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,united states,Seattle,Washington,98105,west,TEC-AC-10001465,technology,accessories,sandisk cruzer 64 gb usb flash drive,108.96,3,0.0,32.688,0.30000000000000004,2017
8172,CA-2016-146150,2016-02-14,2016-02-19,Standard Class,FM-14380,Fred McMath,Consumer,united states,Jackson,Mississippi,39212,south,OFF-AR-10002240,office supplies,art,panasonic kp-150 electric pencil sharpener,264.18,7,0.0,68.6868,0.26,2016
8173,CA-2014-114125,2014-07-09,2014-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,united states,Los Angeles,California,90049,west,OFF-LA-10004559,office supplies,labels,avery 49,2.88,1,0.0,1.4112,0.49000000000000005,2014
8174,CA-2014-114125,2014-07-09,2014-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,united states,Los Angeles,California,90049,west,OFF-BI-10003291,office supplies,binders,wilson jones leather-like binders with dubllock round rings,41.904,6,0.2,14.1426,0.33749999999999997,2014
8175,CA-2014-114125,2014-07-09,2014-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,united states,Los Angeles,California,90049,west,OFF-ST-10001505,office supplies,storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",23.92,4,0.0,4.0664,0.16999999999999998,2014
8176,CA-2016-114944,2016-01-30,2016-02-04,Standard Class,HE-14800,Harold Engle,Corporate,united states,Chicago,Illinois,60623,central,OFF-PA-10003892,office supplies,paper,xerox 1943,156.512,4,0.2,52.8228,0.3375,2016
8177,CA-2016-135965,2016-09-22,2016-09-25,First Class,SZ-20035,Sam Zeldin,Home Office,united states,New York City,New York,10035,east,OFF-ST-10002370,office supplies,storage,"sortfiler multipurpose personal file organizer, black",128.34,6,0.0,37.2186,0.29000000000000004,2016
8178,CA-2017-149699,2017-12-22,2017-12-24,First Class,CM-12115,Chad McGuire,Consumer,united states,Los Angeles,California,90008,west,TEC-AC-10000474,technology,accessories,kensington expert mouse optical usb trackball for pc or mac,474.95,5,0.0,142.485,0.30000000000000004,2017
8179,CA-2016-166429,2016-09-02,2016-09-08,Standard Class,TG-21310,Toby Gnade,Consumer,united states,Des Moines,Washington,98198,west,TEC-CO-10002095,technology,copiers,hewlett packard 610 color digital copier / printer,999.98,2,0.0,449.991,0.44999999999999996,2016
8180,CA-2015-112767,2015-08-02,2015-08-06,Standard Class,DK-12985,Darren Koutras,Consumer,united states,Springfield,Oregon,97477,west,FUR-TA-10003469,furniture,tables,balt split level computer training table,277.5,4,0.5,-188.7,-0.6799999999999999,2015
8181,CA-2015-119879,2015-11-21,2015-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,united states,Philadelphia,Pennsylvania,19120,east,FUR-TA-10002958,furniture,tables,"bevis oval conference table, walnut",1252.704,8,0.4,-480.2032,-0.38333333333333336,2015
8182,CA-2015-119879,2015-11-21,2015-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,united states,Philadelphia,Pennsylvania,19120,east,TEC-PH-10002923,technology,phones,"logitech b530 usb headset - headset - full size, binaural",110.97,5,0.4,-24.0435,-0.21666666666666667,2015
8183,CA-2017-155642,2017-05-18,2017-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,united states,Chicago,Illinois,60653,central,FUR-FU-10004973,furniture,furnishings,flat face poster frame,22.608,3,0.6,-10.1736,-0.45,2017
8184,CA-2017-155642,2017-05-18,2017-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,united states,Chicago,Illinois,60653,central,FUR-FU-10001918,furniture,furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,1.892,1,0.6,-0.9933,-0.525,2017
8185,US-2017-101721,2017-07-23,2017-07-27,Standard Class,MY-17380,Maribeth Yedwab,Corporate,united states,Chicago,Illinois,60623,central,OFF-PA-10003641,office supplies,paper,xerox 1909,63.312,3,0.2,20.5764,0.325,2017
8186,CA-2015-136728,2015-09-13,2015-09-17,Second Class,AG-10900,Arthur Gainer,Consumer,united states,Chicago,Illinois,60623,central,OFF-EN-10002621,office supplies,envelopes,staple envelope,7.824,1,0.2,2.934,0.37500000000000006,2015
8187,CA-2015-136728,2015-09-13,2015-09-17,Second Class,AG-10900,Arthur Gainer,Consumer,united states,Chicago,Illinois,60623,central,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",170.072,4,0.3,-12.148,-0.07142857142857142,2015
8188,CA-2016-127194,2016-12-10,2016-12-16,Standard Class,BW-11110,Bart Watters,Corporate,united states,New York City,New York,10024,east,OFF-PA-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6 x 11",62.82,9,0.0,29.5254,0.47000000000000003,2016
8189,CA-2015-140375,2015-10-02,2015-10-05,Second Class,SG-20470,Sheri Gordon,Consumer,united states,Rockville,Maryland,20852,east,OFF-PA-10001870,office supplies,paper,xerox 202,19.44,3,0.0,9.3312,0.48000000000000004,2015
8190,CA-2015-140375,2015-10-02,2015-10-05,Second Class,SG-20470,Sheri Gordon,Consumer,united states,Rockville,Maryland,20852,east,OFF-BI-10000320,office supplies,binders,gbc plastic binding combs,7.38,1,0.0,3.6162,0.49,2015
8191,US-2017-155866,2017-11-17,2017-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,united states,New York City,New York,10011,east,OFF-PA-10004735,office supplies,paper,xerox 1905,38.88,6,0.0,18.6624,0.48000000000000004,2017
8192,US-2017-155866,2017-11-17,2017-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,united states,New York City,New York,10011,east,FUR-FU-10004091,furniture,furnishings,"howard miller 13"" diameter goldtone round wall clock",187.76,4,0.0,76.9816,0.41000000000000003,2017
8193,CA-2015-141327,2015-11-30,2015-12-03,First Class,LR-16915,Lena Radford,Consumer,united states,Durham,North Carolina,27707,south,OFF-BI-10000546,office supplies,binders,avery durable binders,6.048,7,0.7,-4.2336,-0.7,2015
8194,CA-2015-141327,2015-11-30,2015-12-03,First Class,LR-16915,Lena Radford,Consumer,united states,Durham,North Carolina,27707,south,OFF-AP-10001293,office supplies,appliances,belkin 8 outlet surge protector,98.352,3,0.2,9.8352,0.1,2015
8195,CA-2015-141327,2015-11-30,2015-12-03,First Class,LR-16915,Lena Radford,Consumer,united states,Durham,North Carolina,27707,south,FUR-FU-10000576,furniture,furnishings,luxo professional fluorescent magnifier lamp with clamp-mount base,335.744,2,0.2,25.1808,0.075,2015
8196,CA-2015-136700,2015-12-06,2015-12-11,Second Class,DB-13120,David Bremer,Corporate,united states,Santa Barbara,California,93101,west,OFF-PA-10004519,office supplies,paper,spiral phone message books with labels by adams,8.96,2,0.0,4.3904,0.48999999999999994,2015
8197,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,Liz Preis,Consumer,united states,Knoxville,Tennessee,37918,south,TEC-AC-10004568,technology,accessories,maxell lto ultrium - 800 gb,89.568,4,0.2,-1.1196,-0.012499999999999999,2017
8198,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,Liz Preis,Consumer,united states,Knoxville,Tennessee,37918,south,OFF-AR-10001897,office supplies,art,model l table or wall-mount pencil sharpener,71.96,5,0.2,7.196,0.1,2017
8199,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,Liz Preis,Consumer,united states,Knoxville,Tennessee,37918,south,OFF-PA-10001800,office supplies,paper,xerox 220,15.552,3,0.2,5.4432,0.35000000000000003,2017
8200,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,AF-10870,Art Ferguson,Consumer,united states,Chicago,Illinois,60610,central,OFF-BI-10001628,office supplies,binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",10.43,5,0.8,-18.2525,-1.7500000000000002,2017
8201,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,AF-10870,Art Ferguson,Consumer,united states,Chicago,Illinois,60610,central,OFF-ST-10004123,office supplies,storage,safco industrial wire shelving system,72.784,1,0.2,-18.196,-0.25,2017
8202,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Keith Dawkins,Corporate,united states,New York City,New York,10024,east,OFF-ST-10000885,office supplies,storage,fellowes desktop hanging file manager,67.15,5,0.0,16.7875,0.25,2015
8203,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Keith Dawkins,Corporate,united states,New York City,New York,10024,east,TEC-PH-10004165,technology,phones,mitel mivoice 5330e ip phone,549.98,2,0.0,142.9948,0.26,2015
8204,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Keith Dawkins,Corporate,united states,New York City,New York,10024,east,FUR-FU-10002240,furniture,furnishings,nu-dell ez-mount plastic wall frames,11.82,3,0.0,4.728,0.39999999999999997,2015
8205,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Keith Dawkins,Corporate,united states,New York City,New York,10024,east,TEC-MA-10000045,technology,machines,zebra zm400 thermal label printer,4643.8,4,0.0,2229.024,0.48,2015
8206,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Keith Dawkins,Corporate,united states,New York City,New York,10024,east,FUR-CH-10003746,furniture,chairs,hon 4070 series pagoda round back stacking chairs,577.764,2,0.1,115.5528,0.2,2015
8207,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,united states,Daytona Beach,Florida,32114,south,FUR-TA-10000577,furniture,tables,bretford cr4500 series slim rectangular table,191.5155,1,0.45,-76.6062,-0.4,2015
8208,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,united states,Daytona Beach,Florida,32114,south,OFF-AR-10004757,office supplies,art,crayola colored pencils,2.624,1,0.2,0.4264,0.1625,2015
8209,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,BG-11035,Barry Gonzalez,Consumer,united states,Nashville,Tennessee,37211,south,OFF-BI-10000545,office supplies,binders,gbc ibimaster 500 manual proclick binding system,1369.764,6,0.7,-913.176,-0.6666666666666667,2015
8210,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,BG-11035,Barry Gonzalez,Consumer,united states,Nashville,Tennessee,37211,south,OFF-ST-10001522,office supplies,storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",294.368,4,0.2,-58.8736,-0.2,2015
8211,CA-2017-128769,2017-09-07,2017-09-12,Standard Class,DM-12955,Dario Medina,Corporate,united states,Nashville,Tennessee,37211,south,OFF-AP-10001271,office supplies,appliances,eureka the boss cordless rechargeable stick vac,81.568,2,0.2,7.1372,0.08750000000000001,2017
8212,CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,Michael Chen,Consumer,united states,Dallas,Texas,75220,central,FUR-FU-10002030,furniture,furnishings,"executive impressions 14"" contract wall clock with quartz movement",44.46,5,0.6,-17.784,-0.39999999999999997,2016
8213,CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,Michael Chen,Consumer,united states,Dallas,Texas,75220,central,OFF-ST-10001272,office supplies,storage,"mini 13-1/2 capacity data binder rack, pearl",314.088,3,0.2,19.6305,0.0625,2016
8214,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,united states,Murfreesboro,Tennessee,37130,south,OFF-BI-10001116,office supplies,binders,"wilson jones 1"" hanging dubllock ring binders",6.336,4,0.7,-4.6464,-0.7333333333333333,2015
8215,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,united states,Murfreesboro,Tennessee,37130,south,OFF-PA-10004665,office supplies,paper,advantus motivational note cards,10.48,1,0.2,3.799,0.3625,2015
8216,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,united states,Murfreesboro,Tennessee,37130,south,OFF-BI-10004506,office supplies,binders,wilson jones data.warehouse d-ring binders with dubllock,2.469,1,0.7,-1.8106,-0.7333333333333334,2015
8217,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,united states,Murfreesboro,Tennessee,37130,south,OFF-BI-10001982,office supplies,binders,wilson jones custom binder spines & labels,3.264,2,0.7,-2.2848,-0.7000000000000001,2015
8218,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,Dallas,Texas,75217,central,OFF-FA-10002676,office supplies,fasteners,colored push pins,4.344,3,0.2,0.8688,0.19999999999999998,2014
8219,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,Dallas,Texas,75217,central,FUR-FU-10000758,furniture,furnishings,dax natural wood-tone poster frame,31.776,3,0.6,-19.0656,-0.6,2014
8220,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,Dallas,Texas,75217,central,OFF-LA-10002271,office supplies,labels,smead alpha-z color-coded second alphabetical labels and starter set,4.928,2,0.2,1.7248,0.35000000000000003,2014
8221,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,Dallas,Texas,75217,central,OFF-BI-10002609,office supplies,binders,avery hidden tab dividers for binding systems,1.788,3,0.8,-3.0396,-1.7,2014
8222,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,Dallas,Texas,75217,central,OFF-FA-10000254,office supplies,fasteners,sterling rubber bands by alliance,15.072,4,0.2,-3.768,-0.25,2014
8223,CA-2014-152905,2014-02-18,2014-02-24,Standard Class,AB-10015,Aaron Bergman,Consumer,united states,Arlington,Texas,76017,central,OFF-ST-10000321,office supplies,storage,akro stacking bins,12.624,2,0.2,-2.5248,-0.19999999999999998,2014
8224,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,EA-14035,Erin Ashbrook,Corporate,united states,Pasadena,California,91104,west,OFF-PA-10000241,office supplies,paper,"ibm multi-purpose copy paper, 8 1/2 x 11"", case",185.88,6,0.0,83.646,0.45,2016
8225,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,EA-14035,Erin Ashbrook,Corporate,united states,Pasadena,California,91104,west,OFF-PA-10004782,office supplies,paper,xerox 228,12.96,2,0.0,6.2208,0.4799999999999999,2016
8226,CA-2017-104136,2017-11-01,2017-11-04,Second Class,SF-20065,Sandra Flanagan,Consumer,united states,Everett,Massachusetts,2149,east,OFF-PA-10004243,office supplies,paper,xerox 1939,189.7,10,0.0,91.056,0.48000000000000004,2017
8227,CA-2017-104136,2017-11-01,2017-11-04,Second Class,SF-20065,Sandra Flanagan,Consumer,united states,Everett,Massachusetts,2149,east,OFF-PA-10001033,office supplies,paper,xerox 1893,40.99,1,0.0,20.0851,0.49,2017
8228,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,Becky Castell,Home Office,united states,Troy,New York,12180,east,FUR-FU-10000723,furniture,furnishings,"deflect-o economat studded, no bevel mat for low pile carpeting",82.64,2,0.0,7.4376,0.09,2016
8229,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,Becky Castell,Home Office,united states,Troy,New York,12180,east,OFF-ST-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",31.02,2,0.0,8.0652,0.26,2016
8230,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,Becky Castell,Home Office,united states,Troy,New York,12180,east,TEC-AC-10001109,technology,accessories,logitech trackman marble mouse,89.97,3,0.0,37.7874,0.42,2016
8231,CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,Philip Fox,Consumer,united states,Sandy Springs,Georgia,30328,south,OFF-AR-10004344,office supplies,art,bulldog vacuum base pencil sharpener,35.97,3,0.0,9.7119,0.27,2016
8232,CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,Philip Fox,Consumer,united states,Sandy Springs,Georgia,30328,south,FUR-BO-10004695,furniture,bookcases,o'sullivan 2-door barrister bookcase in odessa pine,1266.86,7,0.0,291.3778,0.23,2016
8233,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,SE-20110,Sanjit Engle,Consumer,united states,San Jose,California,95123,west,OFF-ST-10000675,office supplies,storage,"file shuttle ii and handi-file, black",169.45,5,0.0,42.3625,0.25,2014
8234,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,SE-20110,Sanjit Engle,Consumer,united states,San Jose,California,95123,west,OFF-ST-10002301,office supplies,storage,tennsco commercial shelving,40.68,2,0.0,0.4068,0.01,2014
8235,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,united states,Jacksonville,Florida,32216,south,OFF-SU-10001212,office supplies,supplies,kleencut forged office shears by acme united corporation,3.328,2,0.2,0.416,0.125,2017
8236,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,united states,Jacksonville,Florida,32216,south,FUR-TA-10001889,furniture,tables,bush advantage collection racetrack conference table,933.262,4,0.45,-458.1468,-0.4909090909090909,2017
